Order_ID,Date,Brand,Model_Name,Laptop_Type,City,State,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
9355,2024-04-25,Lenovo,ThinkPad E14,Ultrabook,Delhi,Rajasthan,1,44292,31890,44292,12402
9356,2023-09-07,Samsung,Galaxy Book2,Student,Mumbai,Tamil Nadu,2,124710,103166,249420,43088
9357,2025-04-11,Acer,Nitro 5,Business,Ahmedabad,Delhi,3,130410,110240,391230,60510
9358,2022-10-10,Asus,TUF F15,Workstation,Kolkata,Telangana,5,56419,46889,282095,47650
9359,2025-10-06,Lenovo,IdeaPad 3,Student,Jaipur,Gujarat,4,72527,49661,290108,91464
9360,2023-09-01,MSI,Stealth 15M,Workstation,Bengaluru,Karnataka,2,66995,49938,133990,34114
9361,2024-08-13,Samsung,Galaxy Book3,Workstation,Jaipur,Gujarat,1,162323,106900,162323,55423
9362,2023-11-28,Dell,Inspiron 15,Business,Ahmedabad,Rajasthan,4,56742,42766,226968,55904
9363,2022-07-25,Lenovo,Legion 5,2-in-1,Delhi,Punjab,1,119873,86157,119873,33716
9364,2025-10-06,Samsung,Galaxy Book Pro,2-in-1,Chennai,Punjab,2,84418,65523,168836,37790
9365,2023-03-12,Asus,TUF F15,Business,Chennai,Gujarat,1,147454,116640,147454,30814
9366,2025-05-23,HP,Envy x360,Ultrabook,Delhi,Delhi,1,160315,136248,160315,24067
9367,2022-04-20,MSI,GF63 Thin,Workstation,Chennai,Rajasthan,3,159463,113187,478389,138828
9368,2023-11-16,MSI,GF63 Thin,Business,Chennai,Karnataka,1,43020,34159,43020,8861
9369,2025-08-12,Acer,Aspire 7,Business,Delhi,Tamil Nadu,2,132258,100781,264516,62954
9370,2024-10-11,Dell,Inspiron 15,Ultrabook,Mumbai,Tamil Nadu,4,133496,93062,533984,161736
9371,2024-09-14,Dell,XPS 13,Business,Hyderabad,Punjab,4,90334,62558,361336,111104
9372,2025-03-06,Asus,VivoBook 15,Student,Chennai,Tamil Nadu,3,111882,77894,335646,101964
9373,2025-04-30,MSI,GF63 Thin,Gaming,Chandigarh,Rajasthan,1,176066,127962,176066,48104
9374,2024-05-11,Apple,MacBook Pro 16,Gaming,Hyderabad,West Bengal,2,167789,115368,335578,104842
9375,2024-05-06,Lenovo,IdeaPad 3,2-in-1,Chandigarh,Karnataka,4,123195,89625,492780,134280
9376,2024-06-22,HP,Pavilion 14,Ultrabook,Chennai,West Bengal,1,81781,58438,81781,23343
9377,2024-11-24,HP,Envy x360,Gaming,Jaipur,Maharashtra,1,102641,71662,102641,30979
9378,2023-10-09,Samsung,Galaxy Book Pro,Workstation,Bengaluru,Tamil Nadu,2,148948,113615,297896,70666
9379,2025-08-03,HP,Envy x360,Business,Bengaluru,Rajasthan,4,131145,91548,524580,158388
9380,2023-06-16,Asus,TUF F15,Business,Kolkata,Gujarat,5,61758,44491,308790,86335
9381,2026-01-11,Samsung,Galaxy Book3,Workstation,Pune,Delhi,5,149215,125140,746075,120375
9382,2024-11-25,Samsung,Galaxy Book3,Business,Hyderabad,Karnataka,5,162642,120336,813210,211530
9383,2025-06-06,Asus,ROG Strix G15,Workstation,Chandigarh,Delhi,3,92496,66273,277488,78669
9384,2025-04-03,Acer,Predator Helios 300,Student,Mumbai,Tamil Nadu,3,99089,66997,297267,96276
9385,2025-01-27,Apple,MacBook Pro 14,Business,Delhi,Gujarat,4,174150,126398,696600,191008
9386,2022-02-12,Samsung,Galaxy Book Pro,Workstation,Kolkata,Delhi,1,74527,53845,74527,20682
9387,2022-04-25,Acer,Aspire 7,Ultrabook,Pune,West Bengal,5,58399,47124,291995,56375
9388,2024-03-09,Samsung,Galaxy Book2,2-in-1,Kolkata,Gujarat,5,153287,122344,766435,154715
9389,2024-07-13,Lenovo,Legion 5,Workstation,Chandigarh,West Bengal,1,88923,65160,88923,23763
9390,2025-10-03,MSI,Katana GF66,Gaming,Chennai,West Bengal,4,158269,129644,633076,114500
9391,2022-05-19,Asus,ZenBook 14,Ultrabook,Ahmedabad,Gujarat,4,45532,29650,182128,63528
9392,2022-04-21,Dell,XPS 13,2-in-1,Kolkata,Delhi,5,58516,49678,292580,44190
9393,2023-11-03,MSI,Stealth 15M,Gaming,Hyderabad,Rajasthan,4,110551,74597,442204,143816
9394,2025-12-07,Samsung,Galaxy Book2,2-in-1,Ahmedabad,Gujarat,5,63919,47592,319595,81635
9395,2022-08-15,Asus,ZenBook 14,2-in-1,Kolkata,Gujarat,5,165176,134290,825880,154430
9396,2023-10-13,Samsung,Galaxy Book3,Gaming,Bengaluru,Punjab,4,48476,37070,193904,45624
9397,2024-09-10,Lenovo,ThinkPad E14,Workstation,Kolkata,Tamil Nadu,2,168821,133843,337642,69956
9398,2023-09-28,Apple,MacBook Air M2,Gaming,Pune,Delhi,4,65791,45666,263164,80500
9399,2024-02-13,Samsung,Galaxy Book3,2-in-1,Chandigarh,Maharashtra,5,77449,58344,387245,95525
9400,2023-12-05,HP,Envy x360,Student,Ahmedabad,Delhi,4,121111,93900,484444,108844
9401,2023-11-03,Acer,Nitro 5,Workstation,Pune,Rajasthan,1,158805,111801,158805,47004
9402,2024-12-27,MSI,Katana GF66,Ultrabook,Delhi,Telangana,2,100445,80047,200890,40796
9403,2024-05-04,Samsung,Galaxy Book3,Business,Kolkata,Gujarat,3,50266,37184,150798,39246
9404,2026-03-01,Samsung,Galaxy Book Pro,Ultrabook,Chennai,Karnataka,1,164018,130802,164018,33216
9405,2025-03-07,Samsung,Galaxy Book3,Business,Mumbai,Tamil Nadu,2,111972,74245,223944,75454
9406,2023-07-25,Apple,MacBook Air M2,Student,Kolkata,Delhi,1,49460,37251,49460,12209
9407,2024-12-21,Asus,TUF F15,Gaming,Ahmedabad,Delhi,3,139776,110743,419328,87099
9408,2023-05-23,Acer,Aspire 7,Ultrabook,Delhi,Delhi,2,110013,72772,220026,74482
9409,2024-07-05,Acer,Aspire 7,Ultrabook,Hyderabad,Rajasthan,2,59636,42147,119272,34978
9410,2023-05-11,HP,Pavilion 14,Ultrabook,Delhi,Karnataka,4,102762,80878,411048,87536
9411,2025-02-26,Lenovo,Yoga Slim 7,Gaming,Chandigarh,Delhi,4,154111,129602,616444,98036
9412,2024-05-25,MSI,GF63 Thin,Workstation,Hyderabad,Maharashtra,4,136469,110764,545876,102820
9413,2022-05-24,Apple,MacBook Air M2,Gaming,Chennai,Maharashtra,3,63404,42063,190212,64023
9414,2025-06-01,Lenovo,IdeaPad 3,Workstation,Mumbai,Gujarat,4,56140,45072,224560,44272
9415,2023-05-01,HP,EliteBook 840,Ultrabook,Jaipur,Maharashtra,4,82607,67088,330428,62076
9416,2023-05-07,Apple,MacBook Pro 16,Business,Chennai,Maharashtra,4,93637,70581,374548,92224
9417,2024-04-11,Acer,Nitro 5,Ultrabook,Jaipur,Delhi,3,75278,54421,225834,62571
9418,2025-05-06,Dell,G15,Workstation,Chandigarh,Tamil Nadu,3,105269,80742,315807,73581
9419,2024-11-04,HP,Victus 16,Gaming,Pune,Gujarat,5,61007,43784,305035,86115
9420,2024-02-23,Apple,MacBook Air M1,Business,Hyderabad,Maharashtra,3,75259,60233,225777,45078
9421,2022-10-28,Lenovo,Legion 5,Student,Jaipur,Punjab,4,68146,53535,272584,58444
9422,2025-05-29,Dell,Inspiron 15,Workstation,Ahmedabad,West Bengal,3,159167,122042,477501,111375
9423,2023-07-19,Apple,MacBook Pro 16,2-in-1,Kolkata,Punjab,3,160180,131126,480540,87162
9424,2025-04-19,Dell,XPS 13,Student,Pune,Rajasthan,3,117167,79307,351501,113580
9425,2023-12-20,Acer,Swift 3,Gaming,Delhi,Maharashtra,4,86638,73347,346552,53164
9426,2023-10-15,Samsung,Galaxy Book Pro,Gaming,Pune,Tamil Nadu,4,129218,84010,516872,180832
9427,2024-02-04,HP,Pavilion 14,Business,Bengaluru,Gujarat,3,67769,55783,203307,35958
9428,2025-05-10,Lenovo,Legion 5,Ultrabook,Hyderabad,Rajasthan,5,66348,50898,331740,77250
9429,2025-12-09,Lenovo,ThinkPad E14,Student,Chandigarh,Delhi,3,40848,34044,122544,20412
9430,2024-05-19,Acer,Predator Helios 300,Workstation,Jaipur,Karnataka,5,75253,48978,376265,131375
9431,2025-11-11,Asus,ZenBook 14,Student,Chennai,Tamil Nadu,2,128500,106090,257000,44820
9432,2024-10-11,Dell,Inspiron 15,Student,Chandigarh,Telangana,3,171270,118079,513810,159573
9433,2024-04-10,Lenovo,ThinkPad E14,Workstation,Kolkata,Delhi,5,169731,130303,848655,197140
9434,2023-05-30,HP,Pavilion 14,2-in-1,Delhi,Punjab,4,137182,112052,548728,100520
9435,2024-02-29,Lenovo,ThinkPad E14,2-in-1,Hyderabad,Rajasthan,1,77991,56625,77991,21366
9436,2023-02-11,HP,EliteBook 840,Student,Delhi,Telangana,2,120587,90309,241174,60556
9437,2025-06-09,Samsung,Galaxy Book2,Gaming,Bengaluru,Karnataka,4,156114,125369,624456,122980
9438,2025-05-14,HP,Envy x360,Workstation,Bengaluru,Tamil Nadu,1,157630,116547,157630,41083
9439,2023-05-20,Lenovo,IdeaPad 3,Ultrabook,Kolkata,Rajasthan,1,178343,144595,178343,33748
9440,2023-07-05,Dell,XPS 13,Workstation,Kolkata,Tamil Nadu,2,45001,33939,90002,22124
9441,2023-12-30,Asus,ROG Strix G15,Business,Jaipur,Telangana,3,167645,139437,502935,84624
9442,2025-08-24,Asus,TUF F15,Ultrabook,Mumbai,Telangana,5,72335,61373,361675,54810
9443,2022-07-18,Apple,MacBook Air M1,Ultrabook,Jaipur,Punjab,2,111067,79936,222134,62262
9444,2022-06-01,Asus,VivoBook 15,Business,Hyderabad,Telangana,1,75967,59911,75967,16056
9445,2023-04-25,Apple,MacBook Air M1,Student,Bengaluru,Tamil Nadu,2,44742,32110,89484,25264
9446,2022-05-15,Samsung,Galaxy Book Pro,Business,Hyderabad,Delhi,4,88667,63899,354668,99072
9447,2023-10-28,Asus,VivoBook 15,Business,Jaipur,West Bengal,1,110620,83005,110620,27615
9448,2023-02-08,Dell,Inspiron 15,Gaming,Ahmedabad,Delhi,1,178728,138075,178728,40653
9449,2024-05-16,Apple,MacBook Pro 14,Gaming,Chandigarh,Karnataka,1,101887,68121,101887,33766
9450,2025-05-11,MSI,Katana GF66,Gaming,Jaipur,Tamil Nadu,1,154074,126215,154074,27859
9451,2025-03-02,Apple,MacBook Pro 16,Workstation,Hyderabad,West Bengal,4,122606,92262,490424,121376
9452,2025-03-23,HP,Envy x360,Gaming,Pune,Telangana,4,99617,70108,398468,118036
9453,2023-09-10,Asus,VivoBook 15,Workstation,Pune,Gujarat,5,152148,122114,760740,150170
9454,2025-03-17,Lenovo,ThinkPad E14,Ultrabook,Ahmedabad,Delhi,3,135379,97571,406137,113424
9455,2023-07-04,HP,Pavilion 14,Student,Bengaluru,Telangana,3,118856,77586,356568,123810
9456,2024-08-27,Acer,Nitro 5,2-in-1,Mumbai,Tamil Nadu,3,170352,140063,511056,90867
9457,2023-10-24,Apple,MacBook Pro 16,Workstation,Mumbai,Karnataka,3,94145,67558,282435,79761
9458,2022-07-03,Asus,VivoBook 15,Student,Hyderabad,Gujarat,4,163605,138023,654420,102328
9459,2022-01-03,HP,Envy x360,Business,Jaipur,Gujarat,5,126360,82383,631800,219885
9460,2025-02-26,HP,Victus 16,Gaming,Pune,Punjab,3,50117,36347,150351,41310
9461,2023-07-26,Lenovo,Yoga Slim 7,Student,Bengaluru,Rajasthan,4,92938,72669,371752,81076
9462,2023-05-06,HP,Victus 16,Workstation,Jaipur,Tamil Nadu,3,176184,122191,528552,161979
9463,2024-01-13,Samsung,Galaxy Book2,Ultrabook,Delhi,West Bengal,2,122509,103770,245018,37478
9464,2025-01-08,Asus,TUF F15,Gaming,Delhi,Karnataka,3,82184,64565,246552,52857
9465,2025-06-22,Lenovo,Legion 5,Ultrabook,Chandigarh,West Bengal,2,153405,121731,306810,63348
9466,2022-07-18,Lenovo,ThinkPad E14,Workstation,Mumbai,Karnataka,5,60360,48783,301800,57885
9467,2022-11-10,Asus,VivoBook 15,2-in-1,Hyderabad,Tamil Nadu,2,91458,67640,182916,47636
9468,2024-05-04,Asus,VivoBook 15,Business,Kolkata,Punjab,2,48762,35477,97524,26570
9469,2024-05-16,Lenovo,ThinkPad E14,Workstation,Pune,Gujarat,4,172191,144003,688764,112752
9470,2024-04-16,Dell,Inspiron 15,Student,Jaipur,West Bengal,3,157040,130696,471120,79032
9471,2022-07-20,Acer,Swift 3,Business,Mumbai,Rajasthan,3,175737,133832,527211,125715
9472,2026-01-26,MSI,Stealth 15M,2-in-1,Bengaluru,Punjab,4,67878,50337,271512,70164
9473,2023-09-25,Apple,MacBook Pro 14,2-in-1,Mumbai,Maharashtra,5,174886,115844,874430,295210
9474,2023-01-14,HP,Victus 16,Workstation,Kolkata,Punjab,1,59219,49405,59219,9814
9475,2022-11-17,Asus,ROG Strix G15,Gaming,Hyderabad,West Bengal,2,110003,89340,220006,41326
9476,2023-02-05,HP,Victus 16,Workstation,Chandigarh,Rajasthan,5,58251,39428,291255,94115
9477,2022-03-08,MSI,Stealth 15M,Ultrabook,Chandigarh,Gujarat,2,80167,55950,160334,48434
9478,2022-09-20,Asus,ZenBook 14,Gaming,Bengaluru,Telangana,3,149441,97536,448323,155715
9479,2026-02-13,Acer,Swift 3,Student,Kolkata,West Bengal,3,53722,39764,161166,41874
9480,2025-01-26,Samsung,Galaxy Book2,Gaming,Kolkata,Tamil Nadu,5,131256,109982,656280,106370
9481,2024-03-06,MSI,Katana GF66,Workstation,Chennai,Maharashtra,5,178373,144211,891865,170810
9482,2024-04-28,Apple,MacBook Air M2,Workstation,Delhi,Delhi,4,59050,41530,236200,70080
9483,2025-12-31,MSI,GF63 Thin,Student,Pune,Gujarat,4,134047,113534,536188,82052
9484,2025-03-27,Acer,Nitro 5,Business,Jaipur,West Bengal,4,163401,106919,653604,225928
9485,2024-11-13,Samsung,Galaxy Book2,Student,Chennai,Karnataka,1,171463,123121,171463,48342
9486,2022-11-01,Acer,Nitro 5,2-in-1,Ahmedabad,Punjab,3,155727,128875,467181,80556
9487,2023-07-22,Asus,TUF F15,Student,Kolkata,Karnataka,5,105229,70477,526145,173760
9488,2023-04-12,Dell,XPS 13,Ultrabook,Delhi,West Bengal,3,170317,140145,510951,90516
9489,2024-09-14,Dell,Latitude 5420,2-in-1,Delhi,Gujarat,2,126606,95497,253212,62218
9490,2022-04-25,Asus,TUF F15,Business,Bengaluru,West Bengal,1,82806,63692,82806,19114
9491,2025-10-07,Dell,XPS 13,Gaming,Pune,Gujarat,5,128987,88662,644935,201625
9492,2022-04-03,MSI,GF63 Thin,Workstation,Chandigarh,Karnataka,5,90145,65333,450725,124060
9493,2025-10-05,HP,Envy x360,2-in-1,Kolkata,Delhi,1,54693,44640,54693,10053
9494,2023-06-19,Asus,TUF F15,Business,Pune,Maharashtra,2,137436,96349,274872,82174
9495,2023-07-14,Asus,VivoBook 15,Workstation,Kolkata,Delhi,1,123785,101957,123785,21828
9496,2023-10-30,MSI,Stealth 15M,Student,Bengaluru,Punjab,5,76060,56595,380300,97325
9497,2025-05-12,Samsung,Galaxy Book2,2-in-1,Ahmedabad,Punjab,5,113519,77805,567595,178570
9498,2022-05-12,Lenovo,Legion 5,Gaming,Bengaluru,Karnataka,2,175814,127692,351628,96244
9499,2024-05-26,MSI,Katana GF66,Workstation,Chennai,Gujarat,5,177151,128560,885755,242955
9500,2025-01-31,Dell,G15,2-in-1,Jaipur,Tamil Nadu,1,93929,71428,93929,22501
9501,2025-12-28,MSI,Stealth 15M,Student,Kolkata,Rajasthan,5,90702,67390,453510,116560
9502,2024-09-20,Asus,ROG Strix G15,Ultrabook,Pune,Maharashtra,3,81575,66154,244725,46263
9503,2025-05-28,Lenovo,ThinkPad E14,Student,Ahmedabad,Maharashtra,2,75690,49543,151380,52294
9504,2025-05-16,Dell,Inspiron 15,Ultrabook,Jaipur,Gujarat,4,93791,74915,375164,75504
9505,2022-01-07,Asus,VivoBook 15,Ultrabook,Hyderabad,Maharashtra,1,72251,59841,72251,12410
9506,2023-05-24,Apple,MacBook Air M1,Workstation,Jaipur,Rajasthan,4,105771,78558,423084,108852
9507,2024-06-10,HP,Pavilion 14,Business,Bengaluru,Tamil Nadu,4,68790,45100,275160,94760
9508,2023-06-30,MSI,GF63 Thin,Student,Hyderabad,Karnataka,5,81433,54766,407165,133335
9509,2023-06-14,HP,Envy x360,2-in-1,Chennai,Tamil Nadu,5,59824,43922,299120,79510
9510,2022-04-25,Apple,MacBook Air M2,2-in-1,Chandigarh,Karnataka,2,154320,129242,308640,50156
9511,2024-06-07,Lenovo,ThinkPad E14,2-in-1,Ahmedabad,Tamil Nadu,2,132552,88229,265104,88646
9512,2023-05-31,MSI,Katana GF66,Gaming,Chennai,Karnataka,2,62079,45478,124158,33202
9513,2024-04-11,Acer,Predator Helios 300,Workstation,Kolkata,Gujarat,3,132140,99632,396420,97524
9514,2025-07-25,Dell,XPS 13,2-in-1,Chennai,Tamil Nadu,2,90515,73141,181030,34748
9515,2022-12-08,Apple,MacBook Pro 16,Student,Ahmedabad,Gujarat,5,101978,84990,509890,84940
9516,2023-03-07,HP,EliteBook 840,Student,Jaipur,Gujarat,1,67085,48121,67085,18964
9517,2024-10-04,Dell,G15,Gaming,Chennai,Telangana,1,115525,76815,115525,38710
9518,2022-03-04,MSI,Katana GF66,Student,Jaipur,Karnataka,1,91595,64299,91595,27296
9519,2022-07-28,MSI,GF63 Thin,Workstation,Mumbai,Telangana,3,96587,77809,289761,56334
9520,2025-01-15,HP,Victus 16,Workstation,Kolkata,Karnataka,3,75419,58021,226257,52194
9521,2025-01-11,MSI,Stealth 15M,Gaming,Ahmedabad,Telangana,4,54595,40466,218380,56516
9522,2022-11-13,Dell,Inspiron 15,Student,Ahmedabad,Delhi,2,47291,34015,94582,26552
9523,2022-12-21,Dell,G15,Business,Jaipur,Gujarat,2,55316,39450,110632,31732
9524,2024-12-28,Lenovo,Yoga Slim 7,Workstation,Kolkata,Karnataka,2,167905,134089,335810,67632
9525,2024-06-30,Dell,Latitude 5420,Workstation,Hyderabad,Maharashtra,3,56447,37314,169341,57399
9526,2025-05-12,Samsung,Galaxy Book2,Ultrabook,Bengaluru,Telangana,5,78399,55219,391995,115900
9527,2022-11-30,Acer,Predator Helios 300,Gaming,Ahmedabad,Delhi,3,62233,52884,186699,28047
9528,2024-11-26,Acer,Aspire 7,Ultrabook,Jaipur,Tamil Nadu,1,102020,75163,102020,26857
9529,2025-03-30,Samsung,Galaxy Book2,Student,Delhi,Tamil Nadu,1,165343,117590,165343,47753
9530,2025-09-05,Samsung,Galaxy Book Pro,Workstation,Kolkata,Punjab,1,123661,84957,123661,38704
9531,2024-04-14,Dell,Latitude 5420,Business,Chennai,Punjab,5,74487,48857,372435,128150
9532,2025-06-29,Acer,Nitro 5,2-in-1,Pune,Rajasthan,3,132311,86986,396933,135975
9533,2022-04-17,HP,Pavilion 14,Gaming,Chandigarh,Rajasthan,1,159620,110156,159620,49464
9534,2022-11-26,Lenovo,IdeaPad 3,Student,Mumbai,Karnataka,2,122979,88058,245958,69842
9535,2025-03-23,MSI,Stealth 15M,Ultrabook,Delhi,Telangana,2,116363,85571,232726,61584
9536,2025-11-07,MSI,GF63 Thin,Business,Jaipur,Tamil Nadu,2,63701,50999,127402,25404
9537,2024-03-28,Apple,MacBook Pro 14,Business,Kolkata,Delhi,1,45039,32905,45039,12134
9538,2024-07-17,HP,Pavilion 14,2-in-1,Mumbai,Karnataka,4,131889,85915,527556,183896
9539,2026-02-13,HP,Victus 16,Workstation,Jaipur,Punjab,4,76682,54312,306728,89480
9540,2025-02-18,MSI,GF63 Thin,Business,Mumbai,West Bengal,1,172774,143205,172774,29569
9541,2023-06-24,Apple,MacBook Air M2,Business,Kolkata,Karnataka,5,69291,49872,346455,97095
9542,2023-05-12,Asus,ROG Strix G15,Gaming,Kolkata,West Bengal,2,44637,35855,89274,17564
9543,2022-06-19,Acer,Aspire 7,Gaming,Chennai,Punjab,5,86704,59690,433520,135070
9544,2023-08-11,MSI,GF63 Thin,Ultrabook,Delhi,Tamil Nadu,4,179020,143805,716080,140860
9545,2025-05-11,Dell,Inspiron 15,2-in-1,Ahmedabad,Tamil Nadu,5,158449,128201,792245,151240
9546,2025-01-22,MSI,Katana GF66,Student,Hyderabad,Gujarat,2,55265,37075,110530,36380
9547,2026-02-25,Apple,MacBook Pro 16,2-in-1,Hyderabad,Gujarat,3,40397,30987,121191,28230
9548,2023-09-05,MSI,GF63 Thin,Gaming,Bengaluru,Telangana,5,46857,38605,234285,41260
9549,2024-12-21,Apple,MacBook Pro 14,Business,Mumbai,Karnataka,2,115438,87992,230876,54892
9550,2024-10-19,Acer,Nitro 5,Student,Delhi,Delhi,2,56476,37942,112952,37068
9551,2022-03-06,Acer,Aspire 7,Business,Chennai,Maharashtra,1,47376,34505,47376,12871
9552,2022-06-28,Samsung,Galaxy Book2,Workstation,Ahmedabad,Maharashtra,1,45580,36000,45580,9580
9553,2025-10-16,Dell,G15,Business,Jaipur,Karnataka,3,129217,84469,387651,134244
9554,2025-01-02,Acer,Aspire 7,2-in-1,Pune,Punjab,4,130745,91161,522980,158336
9555,2025-05-29,Samsung,Galaxy Book Pro,Gaming,Chennai,Punjab,5,115637,83240,578185,161985
9556,2025-03-26,Lenovo,Yoga Slim 7,Ultrabook,Chennai,Rajasthan,2,123475,93116,246950,60718
9557,2024-07-29,Asus,VivoBook 15,2-in-1,Pune,Tamil Nadu,1,122201,81851,122201,40350
9558,2022-12-17,MSI,GF63 Thin,Student,Pune,Maharashtra,1,92350,75180,92350,17170
9559,2024-04-20,Samsung,Galaxy Book3,Student,Ahmedabad,Gujarat,3,156398,105301,469194,153291
9560,2025-12-21,Samsung,Galaxy Book Pro,Student,Kolkata,Gujarat,3,98310,75685,294930,67875
9561,2025-07-26,HP,Envy x360,Workstation,Chennai,Rajasthan,2,139152,103717,278304,70870
9562,2022-11-18,Apple,MacBook Air M2,Business,Chandigarh,Rajasthan,4,112338,82661,449352,118708
9563,2025-09-06,MSI,Katana GF66,Business,Delhi,Punjab,4,151109,117739,604436,133480
9564,2026-02-11,Lenovo,Legion 5,Ultrabook,Delhi,Gujarat,5,176338,123987,881690,261755
9565,2023-02-24,HP,Victus 16,Ultrabook,Chennai,Tamil Nadu,3,67872,56172,203616,35100
9566,2026-03-08,Asus,ZenBook 14,Ultrabook,Hyderabad,Rajasthan,5,140088,109033,700440,155275
9567,2022-11-29,Asus,TUF F15,Student,Jaipur,Rajasthan,1,52735,41291,52735,11444
9568,2024-02-08,Acer,Nitro 5,Business,Mumbai,Maharashtra,5,85289,68880,426445,82045
9569,2024-07-03,Lenovo,IdeaPad 3,Student,Bengaluru,Tamil Nadu,1,129523,89729,129523,39794
9570,2024-07-31,HP,Envy x360,Gaming,Kolkata,Telangana,4,92366,71292,369464,84296
9571,2024-08-06,Samsung,Galaxy Book3,Business,Pune,Tamil Nadu,4,172380,135941,689520,145756
9572,2022-01-24,MSI,GF63 Thin,Business,Bengaluru,West Bengal,1,179608,118448,179608,61160
9573,2023-01-23,Dell,G15,Business,Hyderabad,Karnataka,2,90715,63847,181430,53736
9574,2025-12-01,Apple,MacBook Pro 14,Gaming,Ahmedabad,West Bengal,5,64271,51147,321355,65620
9575,2023-11-16,Samsung,Galaxy Book3,Business,Pune,Telangana,1,151560,118471,151560,33089
9576,2022-02-02,Lenovo,ThinkPad E14,Workstation,Pune,Punjab,2,91221,67437,182442,47568
9577,2022-07-06,Lenovo,IdeaPad 3,Workstation,Hyderabad,Gujarat,3,90617,63051,271851,82698
9578,2022-06-10,Apple,MacBook Pro 16,Workstation,Mumbai,Karnataka,3,116667,87267,350001,88200
9579,2025-04-05,Dell,XPS 13,Workstation,Delhi,Maharashtra,1,57937,44572,57937,13365
9580,2025-07-21,Asus,VivoBook 15,Gaming,Pune,Karnataka,5,95993,78155,479965,89190
9581,2025-10-13,Asus,ZenBook 14,Workstation,Ahmedabad,Delhi,5,140311,104255,701555,180280
9582,2025-05-31,Apple,MacBook Pro 16,Workstation,Bengaluru,Punjab,5,78024,55758,390120,111330
9583,2023-08-29,Lenovo,Yoga Slim 7,Business,Mumbai,Karnataka,3,73259,54772,219777,55461
9584,2025-07-11,Acer,Swift 3,Ultrabook,Pune,Gujarat,1,45711,35245,45711,10466
9585,2025-03-18,Asus,ZenBook 14,2-in-1,Chandigarh,Telangana,5,138972,114474,694860,122490
9586,2025-12-09,Acer,Aspire 7,Gaming,Hyderabad,Punjab,4,52564,39096,210256,53872
9587,2025-07-07,Dell,XPS 13,Student,Hyderabad,Rajasthan,3,84639,57827,253917,80436
9588,2025-04-23,Asus,VivoBook 15,2-in-1,Mumbai,Tamil Nadu,1,127181,92033,127181,35148
9589,2023-08-10,Apple,MacBook Air M1,Workstation,Chennai,West Bengal,1,123752,104251,123752,19501
9590,2024-09-18,Lenovo,Yoga Slim 7,Student,Bengaluru,Gujarat,2,82620,60685,165240,43870
9591,2022-09-10,Lenovo,ThinkPad E14,Business,Mumbai,Karnataka,4,159422,108841,637688,202324
9592,2024-03-14,HP,EliteBook 840,Ultrabook,Bengaluru,Gujarat,3,46728,34963,140184,35295
9593,2026-02-14,Lenovo,IdeaPad 3,Workstation,Delhi,Punjab,5,93350,62171,466750,155895
9594,2022-04-12,Lenovo,Legion 5,Student,Kolkata,Rajasthan,1,133267,95734,133267,37533
9595,2024-01-08,Acer,Predator Helios 300,Gaming,Hyderabad,Punjab,2,46104,35131,92208,21946
9596,2024-04-04,MSI,Katana GF66,Workstation,Bengaluru,Punjab,1,42252,27781,42252,14471
9597,2025-09-23,HP,Victus 16,Gaming,Delhi,Telangana,1,107722,87085,107722,20637
9598,2023-12-18,Dell,Inspiron 15,Gaming,Chennai,Maharashtra,5,113668,87956,568340,128560
9599,2023-09-13,Dell,Inspiron 15,Gaming,Pune,Rajasthan,5,47073,37701,235365,46860
9600,2026-02-09,Apple,MacBook Air M2,Workstation,Delhi,Gujarat,4,97798,81054,391192,66976
9601,2022-07-06,Asus,ROG Strix G15,2-in-1,Mumbai,West Bengal,1,78443,62183,78443,16260
9602,2025-08-09,Dell,Inspiron 15,2-in-1,Pune,Punjab,4,129513,106634,518052,91516
9603,2022-12-10,Dell,Latitude 5420,Ultrabook,Chandigarh,Tamil Nadu,5,104428,67928,522140,182500
9604,2026-01-09,Samsung,Galaxy Book Pro,Ultrabook,Bengaluru,Karnataka,4,62521,44885,250084,70544
9605,2026-02-08,Asus,ZenBook 14,Ultrabook,Chennai,Maharashtra,5,59924,42297,299620,88135
9606,2024-02-29,Dell,Latitude 5420,2-in-1,Pune,Tamil Nadu,3,107741,77613,323223,90384
